Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,Developer,Rating
19.0,2007.0,0.0,458.0,0.07,0.06,0.0,0.03,0.17,73.0,44.0,11.0,195.0,7.0
17.0,2009.0,8.0,21.0,0.28,0.3,0.0,0.12,0.69,61.2,38.4,38.2,1036.4,6.6
28.0,2010.0,7.0,113.0,0.09,0.03,0.0,0.01,0.13,42.0,14.0,18.0,378.0,7.0
10.0,2000.0,10.0,139.0,0.6,0.03,0.0,0.01,0.64,85.4,14.4,98.0,451.2,1.0
21.0,1995.0,0.0,349.0,0.0,0.0,0.41,0.0,0.41,59.4,21.0,54.2,937.6,4.4
28.0,2006.0,0.0,528.0,0.67,0.04,0.01,0.06,0.78,85.0,59.0,148.0,1558.0,5.0
28.0,2008.0,8.0,491.0,0.34,0.15,0.01,0.05,0.56,75.0,55.0,77.0,795.0,7.0
15.0,1998.0,2.0,439.0,0.0,0.0,0.16,0.01,0.17,58.8,17.6,52.6,926.0,6.0
16.0,2004.0,0.0,448.0,0.09,0.07,0.0,0.02,0.19,58.0,33.0,24.0,781.0,5.0
4.0,2007.0,9.0,434.0,0.0,0.0,0.04,0.0,0.04,62.8,14.4,18.0,797.8,2.6
19.0,2010.0,6.0,458.0,0.11,0.26,0.02,0.14,0.53,73.0,22.0,22.0,1247.0,1.0
2.0,2014.0,3.0,349.0,0.0,0.0,0.12,0.0,0.12,57.2,12.4,18.2,706.0,2.8
15.0,1995.0,8.0,248.0,0.04,0.03,0.0,0.01,0.08,72.6,23.2,266.0,933.6,2.6
6.0,2002.0,8.0,528.0,0.08,0.03,0.0,0.0,0.11,76.0,7.0,20.8,1545.0,7.0
26.0,2008.0,3.0,127.0,0.31,0.23,0.0,0.04,0.58,57.8,11.8,6.4,1092.2,1.2
16.0,2002.0,4.0,491.0,0.53,0.41,0.0,0.14,1.08,56.6,7.8,41.0,191.0,1.0
16.0,2008.0,1.0,127.0,0.09,0.02,0.0,0.16,0.26,65.8,13.8,17.8,139.0,2.0
20.0,2015.0,1.0,233.0,0.0,0.0,0.02,0.0,0.02,65.4,20.4,57.6,1049.0,6.0
17.0,2013.0,8.0,110.0,0.04,0.02,0.27,0.01,0.35,69.0,28.0,52.0,1271.0,5.0
13.0,2006.0,9.0,139.0,0.01,0.01,0.0,0.0,0.02,77.4,22.4,23.2,909.0,7.0
26.0,2008.0,9.0,183.0,0.33,0.0,0.0,0.03,0.36,56.0,17.6,35.4,995.0,1.0
16.0,2004.0,6.0,497.0,0.13,0.1,0.0,0.03,0.26,50.0,7.0,8.0,1181.0,1.0
0.0,1982.2,1.0,53.0,1.21,0.08,0.0,0.01,1.3,57.2,15.0,13.2,957.0,2.4
29.0,2006.0,0.0,528.0,0.06,0.02,0.0,0.0,0.07,79.6,41.2,57.2,1312.4,5.8
5.0,1995.0,4.0,361.0,0.69,0.14,1.48,0.05,2.36,85.2,22.0,69.0,731.4,1.0
4.0,2011.0,6.0,110.0,0.09,0.03,0.0,0.01,0.13,65.2,27.6,406.2,1446.0,1.0
20.0,2015.0,1.0,233.0,0.0,0.0,0.02,0.0,0.02,65.4,20.4,57.6,1049.0,6.0
28.0,2014.0,8.0,21.0,1.31,0.43,0.0,0.18,1.92,60.0,13.2,504.0,256.0,7.0
17.0,2011.0,2.0,349.0,0.27,0.18,0.09,0.07,0.61,58.0,26.0,77.0,1357.0,7.0
16.0,2003.0,3.0,458.0,0.09,0.07,0.0,0.02,0.18,86.0,35.0,26.0,647.0,7.0
17.0,2013.0,8.0,139.0,0.11,0.11,0.01,0.05,0.28,58.0,27.0,100.0,1605.0,5.0
16.0,2003.0,6.0,17.0,0.05,0.04,0.0,0.01,0.09,61.0,13.0,6.0,299.0,1.0
15.0,1997.0,3.0,217.0,0.39,0.27,0.0,0.05,0.71,65.2,15.0,253.6,865.8,2.4
10.0,1998.0,6.0,17.0,0.23,0.06,0.0,0.0,0.29,63.6,18.0,13.2,102.2,2.2
19.0,2011.0,1.0,265.0,0.0,0.0,0.19,0.0,0.19,56.6,16.2,59.2,792.0,4.8
4.0,2009.0,0.0,349.0,0.0,0.0,0.01,0.0,0.01,63.8,19.8,11.0,855.8,2.4
16.0,2006.0,9.0,214.0,0.0,0.0,0.02,0.0,0.02,58.2,22.6,178.0,759.2,3.8
13.0,2014.0,10.0,277.0,0.0,0.06,0.0,0.0,0.06,82.0,8.0,173.0,815.0,2.2
17.0,2009.0,0.0,404.0,0.11,0.03,0.0,0.02,0.17,53.0,34.0,22.0,1123.0,5.0
26.0,2008.0,6.0,361.0,15.68,12.76,3.79,3.29,35.52,82.0,73.0,709.0,1020.0,1.0
28.0,2011.0,3.0,21.0,0.07,0.02,0.0,0.01,0.1,60.8,15.2,8.8,47.0,1.0
21.0,1998.0,7.0,265.0,0.0,0.0,0.12,0.0,0.12,63.8,14.0,52.6,815.6,6.0
13.0,2013.0,1.0,219.0,0.0,0.03,0.0,0.0,0.03,72.0,18.0,48.0,655.0,3.8
15.0,1996.0,10.0,139.0,0.16,0.11,0.0,0.02,0.29,81.6,19.2,88.0,528.0,1.8
15.0,1996.0,2.0,178.0,1.98,0.7,0.0,0.11,2.79,71.8,15.4,87.4,1009.2,6.0
26.0,2010.0,10.0,368.0,0.02,0.0,0.0,0.0,0.03,41.0,7.0,44.6,1039.0,2.0
15.0,2001.0,1.0,279.0,0.1,0.07,0.0,0.01,0.18,68.8,22.4,145.0,720.6,5.8
15.0,1995.0,10.0,449.0,0.0,0.0,0.03,0.0,0.03,78.8,22.4,105.8,1068.4,1.2
19.0,2014.2,0.0,552.0,0.1,0.1,0.0,0.06,0.26,74.8,26.4,32.4,1511.0,2.0
26.0,2010.0,10.0,123.0,0.02,0.0,0.0,0.0,0.02,40.8,5.8,12.4,332.2,2.4
13.0,2005.0,7.0,345.0,0.03,0.0,0.0,0.0,0.03,89.0,53.0,455.0,94.0,7.0
20.0,2016.0,1.0,233.0,0.0,0.0,0.02,0.0,0.02,64.2,22.8,58.0,1049.0,6.0
4.0,2006.0,7.0,496.0,0.0,0.0,0.09,0.0,0.09,57.2,9.2,10.2,757.0,1.2
18.0,2014.0,0.0,448.0,0.0,0.0,0.15,0.0,0.15,63.0,28.8,99.6,1239.4,4.8
16.0,2004.0,7.0,349.0,0.0,0.0,0.59,0.0,0.59,62.4,24.0,39.2,778.6,7.0
29.0,2004.0,6.0,491.0,0.08,0.02,0.0,0.0,0.1,63.0,11.0,5.0,299.0,1.0
4.0,2009.0,9.0,528.0,0.27,0.0,0.0,0.02,0.29,61.6,9.6,13.2,1602.0,1.0
10.0,1998.0,10.0,277.0,0.0,0.0,0.27,0.0,0.27,62.2,15.8,77.6,761.2,1.2
6.0,2003.0,0.0,53.0,0.04,0.02,0.0,0.0,0.06,50.0,15.0,45.6,1443.0,7.0
19.0,2012.0,1.0,277.0,0.0,0.0,0.07,0.0,0.07,65.6,28.2,62.2,826.4,3.4
20.0,2013.0,8.0,460.0,0.2,0.39,0.04,0.17,0.8,78.0,86.0,513.0,629.0,5.0
15.0,1994.0,6.0,458.0,0.0,0.0,0.74,0.05,0.79,71.8,10.8,55.2,1052.8,4.2
19.0,2010.0,1.0,233.0,0.0,0.0,0.01,0.0,0.01,68.6,25.4,27.0,976.4,6.2
16.0,2002.0,10.0,139.0,0.07,0.06,0.02,0.02,0.17,72.0,10.0,7.0,1418.0,1.0
28.0,2009.0,7.0,467.0,0.32,0.2,0.21,0.06,0.79,72.0,56.0,150.0,1368.0,7.0
30.0,2015.0,0.0,528.0,0.05,0.01,0.0,0.01,0.07,71.8,11.2,21.4,1539.0,1.0
4.0,2010.0,3.0,361.0,0.0,0.0,0.02,0.0,0.02,73.4,28.0,33.0,595.2,1.0
19.0,2010.0,1.0,108.0,0.0,0.0,0.01,0.0,0.01,63.8,18.2,20.8,954.0,3.0
30.0,2015.0,3.0,528.0,0.1,0.02,0.0,0.01,0.13,71.8,11.2,21.4,1539.0,2.0
26.0,2007.0,2.0,491.0,0.38,0.5,0.0,0.11,0.98,59.0,13.0,18.0,1652.0,7.0
20.0,2016.0,0.0,233.0,0.0,0.0,0.02,0.0,0.02,62.4,20.0,109.8,1071.0,7.0
20.0,2011.0,3.0,458.0,0.0,0.0,0.02,0.0,0.02,68.8,52.0,98.8,917.6,2.6
28.0,2009.0,8.0,86.0,0.0,0.0,0.03,0.0,0.03,59.8,31.2,31.2,746.8,3.4
13.0,2014.0,7.0,392.0,0.0,0.02,0.0,0.0,0.02,89.0,71.0,2191.0,1050.0,5.0
28.0,2014.0,8.0,66.0,0.18,0.17,0.0,0.03,0.38,65.6,25.6,98.0,876.0,5.0
6.0,2002.0,6.0,491.0,0.04,0.01,0.0,0.0,0.06,67.0,11.0,9.2,1607.0,1.0
27.0,2014.0,10.0,361.0,0.17,0.14,0.04,0.03,0.38,68.0,21.0,106.0,1020.0,2.0
13.0,1994.0,3.0,217.0,1.49,0.81,0.0,0.1,2.39,65.2,15.0,253.6,865.8,2.4
28.0,2013.0,0.0,85.0,0.26,0.12,0.01,0.04,0.44,86.0,65.0,1438.0,1019.0,5.0
17.0,2015.0,10.0,139.0,0.0,0.01,0.0,0.0,0.01,69.4,27.6,45.0,445.4,1.2
17.0,2013.0,7.0,349.0,0.21,0.12,0.13,0.07,0.52,58.2,25.2,6.0,979.0,7.0
16.0,2006.2,3.0,533.0,0.12,0.09,0.0,0.03,0.24,73.0,23.0,14.0,268.0,1.0
27.0,2013.0,3.0,110.0,0.01,0.01,0.0,0.0,0.03,46.8,11.4,10.4,891.8,1.6
20.0,2015.0,0.0,264.0,0.0,0.0,0.03,0.0,0.03,53.8,16.2,58.8,763.2,6.0
2.0,2015.0,0.0,364.0,0.03,0.0,0.0,0.0,0.04,45.0,7.0,37.0,1145.0,2.0
26.0,2008.0,3.0,21.0,0.09,0.0,0.0,0.01,0.1,75.6,43.2,7.8,759.0,2.0
30.0,2016.0,9.0,161.0,0.04,0.07,0.0,0.01,0.12,65.0,9.0,53.8,610.0,1.0
18.0,2016.0,8.0,458.0,0.0,0.01,0.0,0.0,0.01,66.0,13.0,13.0,1345.0,2.0
16.0,2002.0,6.0,21.0,0.11,0.08,0.0,0.03,0.22,60.0,16.0,24.4,1379.0,7.0
10.0,1999.0,3.0,491.0,0.41,0.09,0.0,0.01,0.51,52.8,9.2,11.4,731.0,2.2
13.0,2006.0,11.0,448.0,0.0,0.03,0.0,0.01,0.03,56.8,24.2,20.0,337.0,7.0
13.0,2014.0,8.0,139.0,0.0,0.02,0.0,0.0,0.02,78.0,11.0,186.0,1131.0,2.0
15.0,2001.0,0.0,17.0,0.08,0.05,0.0,0.01,0.14,56.4,16.0,12.8,280.0,5.0
29.0,2003.0,6.0,489.0,0.18,0.05,0.0,0.01,0.24,53.0,4.0,12.0,1380.0,1.0
15.0,1997.0,6.0,458.0,0.04,0.02,0.0,0.0,0.06,75.4,9.4,17.6,825.8,3.4
16.0,2005.0,7.0,277.0,0.07,0.05,0.0,0.02,0.13,72.0,35.0,14.0,520.0,7.0
26.0,2009.0,3.0,6.0,0.09,0.0,0.0,0.01,0.1,32.0,4.0,4.0,27.0,7.0
19.0,2006.0,2.0,53.0,0.26,0.08,0.13,0.07,0.54,70.0,21.0,19.0,405.0,7.0
28.0,2010.0,8.0,6.0,0.05,0.0,0.0,0.0,0.05,33.0,4.0,15.0,253.0,5.0
10.0,1998.0,8.0,17.0,0.9,0.23,0.0,0.02,1.14,69.8,16.6,75.6,364.4,3.4
13.0,2007.0,11.0,325.0,0.0,0.02,0.0,0.0,0.03,61.4,20.2,6.0,490.0,7.0
13.0,2004.0,11.0,53.0,0.01,0.22,0.0,0.04,0.27,81.0,39.0,346.0,554.0,1.0
15.0,1996.0,8.0,290.0,0.31,0.21,0.0,0.04,0.55,67.6,30.6,110.4,966.6,2.6
15.0,1997.0,5.0,97.0,0.0,0.0,1.07,0.07,1.15,71.4,15.8,83.6,804.4,3.6
13.0,2012.0,7.0,21.0,2.44,2.16,0.0,0.54,5.14,88.0,86.0,9629.0,217.0,5.0
18.0,2015.0,0.0,383.0,0.07,0.03,0.02,0.02,0.14,80.0,10.0,31.0,92.0,7.0
4.0,2007.0,7.0,349.0,0.0,0.0,0.03,0.0,0.03,59.2,13.0,17.8,378.6,2.6
16.0,2009.0,1.0,110.0,0.0,0.0,0.03,0.0,0.03,50.8,9.4,9.2,782.0,3.0
19.0,2007.0,4.0,85.0,0.0,0.0,0.01,0.0,0.01,76.0,35.0,26.0,526.2,3.8
4.0,2005.0,0.0,491.0,0.31,0.0,0.0,0.02,0.34,67.0,5.0,10.0,1446.0,1.0
17.0,2011.0,6.0,277.0,0.07,0.0,0.0,0.01,0.08,67.0,5.0,4.0,758.0,2.0
2.0,2013.0,0.0,349.0,0.05,0.04,0.28,0.01,0.39,75.0,5.0,26.0,596.0,7.0
19.0,2009.0,8.0,290.0,0.38,0.23,0.0,0.15,0.76,63.0,25.0,41.0,1282.0,7.0
17.0,2014.0,8.0,66.0,0.14,0.21,0.02,0.07,0.44,65.4,22.6,115.0,876.0,5.0
4.0,2009.0,9.0,121.0,0.08,0.0,0.0,0.01,0.09,63.6,7.0,13.4,425.0,1.0
26.0,2011.0,3.0,491.0,0.25,0.1,0.0,0.03,0.39,66.4,16.0,27.4,1082.0,1.0
19.0,2012.0,2.0,349.0,0.0,0.0,0.32,0.0,0.32,71.8,32.8,94.4,999.4,7.0
19.0,2012.0,7.0,238.0,0.0,0.0,0.1,0.0,0.1,63.0,16.6,52.6,883.2,6.0
26.0,2011.0,4.0,101.0,0.04,0.0,0.0,0.0,0.05,67.4,36.4,40.0,544.0,1.0
16.0,2004.0,10.0,139.0,4.18,0.26,0.01,0.08,4.53,91.0,30.0,78.0,453.0,1.0
19.0,2010.0,1.0,265.0,0.0,0.0,0.02,0.0,0.02,56.6,16.2,59.2,792.0,4.8
19.0,2006.0,6.0,21.0,0.08,0.0,0.0,0.01,0.09,66.6,15.4,4.0,47.0,1.0
26.0,2008.0,8.0,328.0,0.07,0.0,0.0,0.0,0.08,66.0,4.0,8.0,944.0,1.0
19.0,2005.0,3.0,327.0,0.21,0.0,0.0,0.02,0.24,63.0,24.0,8.0,396.0,5.0
7.0,2003.0,0.0,528.0,0.05,0.01,0.0,0.0,0.06,63.0,17.0,10.0,1547.0,7.0
19.0,2009.0,6.0,458.0,0.09,0.15,0.0,0.08,0.32,55.0,13.0,10.0,305.0,2.0
16.0,2008.0,7.0,63.0,0.07,0.05,0.0,0.02,0.14,65.0,11.0,9.0,537.0,7.0
7.0,2003.0,8.0,494.0,0.01,0.0,0.0,0.0,0.01,40.0,8.0,7.4,1435.0,7.0
19.0,2006.0,11.0,462.0,0.14,0.0,0.0,0.01,0.16,77.0,53.0,31.0,1347.0,7.0
16.0,2007.0,0.0,21.0,0.31,0.01,0.0,0.05,0.37,62.0,15.0,19.0,1010.0,2.0
20.0,2016.0,0.0,110.0,0.0,0.0,0.04,0.0,0.04,55.4,25.0,62.6,837.8,4.6
19.0,2005.0,7.0,326.0,0.05,0.0,0.0,0.0,0.06,60.0,29.0,18.0,703.0,7.0
4.0,2010.0,1.0,233.0,0.0,0.0,0.07,0.0,0.07,58.0,20.0,16.8,875.4,1.2
4.0,2008.0,9.0,528.0,0.52,0.0,0.0,0.04,0.56,70.2,22.0,48.8,884.0,1.0
10.0,2000.0,10.0,244.0,0.01,0.0,0.0,0.0,0.01,70.2,16.2,75.2,482.8,2.4
26.0,2008.0,0.0,85.0,0.43,0.09,0.04,0.05,0.6,90.0,44.0,236.0,1184.0,7.0
6.0,2004.0,3.0,361.0,0.12,0.05,0.0,0.0,0.17,66.2,22.0,8.2,697.6,2.2
21.0,1995.0,2.0,545.0,0.0,0.0,0.32,0.0,0.32,69.0,20.0,57.6,588.4,4.8
21.0,1996.0,7.0,322.0,0.0,0.0,0.1,0.0,0.1,57.2,11.0,41.4,825.8,3.6
29.0,2004.0,0.0,497.0,0.14,0.04,0.0,0.01,0.19,74.0,37.0,19.0,1220.0,5.0
29.0,2004.0,3.0,327.0,0.24,0.05,0.0,0.01,0.31,74.0,38.0,7.0,152.0,5.0
6.0,2004.0,3.0,328.2,0.31,0.11,0.0,0.01,0.43,59.0,12.2,10.2,906.4,1.0
4.0,2008.0,5.0,113.0,0.0,0.03,0.0,0.0,0.03,67.4,24.8,11.6,454.6,1.6
15.0,1998.0,0.0,277.0,3.18,1.83,0.78,0.24,6.03,94.0,20.0,918.0,785.0,5.0
6.0,2002.0,1.0,60.0,0.04,0.02,0.0,0.0,0.06,80.0,17.0,10.0,1213.0,7.0
16.0,2005.0,6.0,139.0,0.75,0.03,0.0,0.12,0.9,90.0,52.0,114.0,341.0,2.0
13.0,2005.0,9.0,91.0,0.0,0.02,0.0,0.0,0.02,76.0,18.0,19.0,698.0,7.0
16.0,2003.0,0.0,349.0,0.0,0.0,0.22,0.0,0.22,60.2,26.6,26.2,796.6,5.4
4.0,2005.0,11.0,528.0,0.1,0.01,0.0,0.01,0.12,64.0,16.0,14.0,1547.0,2.0
16.0,2002.0,5.0,271.0,0.02,0.01,0.0,0.0,0.03,64.0,8.0,14.6,799.0,1.0
13.0,2012.0,5.0,162.0,0.0,0.01,0.0,0.0,0.01,65.2,24.2,35.6,47.0,2.0
15.0,1997.0,9.0,378.0,0.05,0.03,0.0,0.01,0.09,54.8,20.4,107.8,899.2,4.0
27.0,2013.0,10.0,110.0,0.0,0.02,0.0,0.0,0.02,60.6,17.6,8.0,960.0,1.0
16.0,2007.0,3.0,63.0,0.0,0.0,0.01,0.0,0.01,54.8,17.0,744.6,512.6,3.8
6.0,2002.0,6.0,122.0,0.01,0.01,0.0,0.0,0.02,65.8,10.8,7.6,884.0,1.0
4.0,2008.0,10.0,528.0,0.14,0.01,0.0,0.01,0.16,48.6,14.2,9.0,846.0,1.0
15.0,1997.0,2.0,545.0,0.06,0.04,0.12,0.01,0.23,75.0,11.8,21.2,391.4,4.6
16.0,2009.0,7.0,21.0,0.23,0.02,0.0,0.16,0.41,67.4,15.6,15.0,1689.0,7.0
7.0,2005.0,0.0,528.0,0.11,0.03,0.0,0.0,0.15,84.0,34.0,22.0,1539.0,5.0
16.0,2002.0,1.0,548.0,0.22,0.17,0.0,0.06,0.44,78.0,27.0,41.0,317.0,5.0
15.0,2000.0,6.0,512.0,0.02,0.01,0.0,0.0,0.03,54.8,15.8,44.8,1191.0,3.6
19.0,2008.0,2.0,458.0,0.0,0.0,0.08,0.0,0.08,74.8,46.2,49.8,985.8,2.4
2.0,2012.0,0.0,253.0,0.0,0.0,0.02,0.0,0.02,63.6,11.2,4.8,564.2,2.4
4.0,2010.0,9.0,121.0,0.02,0.0,0.0,0.0,0.02,53.4,16.4,38.4,1662.0,1.0
19.0,2011.0,11.0,63.0,0.0,0.0,0.42,0.0,0.42,68.2,26.0,129.2,1117.2,3.8
16.0,2004.0,4.0,458.0,1.31,0.74,0.31,0.22,2.57,84.0,49.4,160.2,1203.2,4.8
28.0,2015.0,0.0,288.0,0.0,0.02,0.0,0.0,0.02,58.4,8.4,4.0,1595.0,2.0
29.0,2003.0,10.0,4.0,0.06,0.02,0.0,0.0,0.08,83.0,14.0,8.0,20.0,1.0
10.0,1998.0,10.0,277.0,0.04,0.0,0.0,0.0,0.04,64.8,14.8,77.6,749.4,2.4
13.0,2014.0,11.0,497.0,0.11,0.22,0.0,0.03,0.36,81.0,78.0,1027.0,529.0,2.0
20.0,2014.0,3.0,303.0,0.0,0.0,0.02,0.0,0.02,62.2,19.6,78.4,735.2,4.8
15.0,1998.0,2.0,139.0,0.68,0.46,0.0,0.08,1.22,81.0,17.2,55.2,497.4,7.0
29.0,2003.0,6.0,17.0,0.18,0.05,0.0,0.01,0.24,88.0,23.0,23.0,341.0,1.0
28.0,2010.0,0.0,127.0,0.41,0.27,0.0,0.07,0.76,58.0,34.6,28.4,1069.4,2.8
19.0,2007.0,2.0,491.0,0.45,0.47,0.0,0.28,1.19,68.0,11.0,15.0,1652.0,7.0
10.0,1998.0,8.0,335.0,0.06,0.02,0.0,0.0,0.08,69.2,21.2,106.0,727.2,2.6
13.0,2011.0,0.0,139.0,0.05,0.04,0.0,0.01,0.1,43.0,12.0,56.0,409.8,3.8
17.0,2014.0,0.0,552.0,0.33,0.28,0.0,0.12,0.74,70.6,5.0,11.0,1432.0,2.0
2.0,2011.0,5.0,480.0,0.07,0.0,0.02,0.0,0.09,67.0,11.0,4.0,1400.0,1.0
4.0,2009.0,5.0,528.0,0.0,0.23,0.0,0.0,0.23,65.8,10.8,10.4,1539.0,1.0
18.0,2015.0,0.0,303.0,0.08,0.0,0.08,0.02,0.18,67.0,25.0,96.0,897.0,5.0
21.0,1994.0,9.0,448.0,0.0,0.0,0.28,0.0,0.28,73.4,25.0,104.6,1153.8,2.2
4.0,2008.0,0.0,528.0,0.06,0.0,0.0,0.0,0.07,64.0,24.0,9.0,1539.0,1.0
26.0,2007.0,10.0,448.0,2.57,3.86,0.66,0.91,7.99,73.6,39.4,66.4,1170.4,2.6
4.0,2007.0,1.0,21.0,0.09,0.01,0.0,0.01,0.1,63.0,8.6,7.2,1628.0,1.0
15.0,1998.0,11.0,139.0,0.05,0.04,0.0,0.01,0.09,83.2,20.0,73.0,638.4,2.4
17.0,2012.0,1.0,7.0,0.0,0.0,0.01,0.0,0.01,58.8,19.6,30.6,353.4,6.2
13.0,2006.0,11.0,548.0,0.0,0.03,0.0,0.01,0.04,74.0,32.0,43.0,1490.0,2.0
16.0,2007.0,2.0,78.0,0.0,0.0,0.02,0.0,0.02,47.6,18.8,43.6,896.4,2.8
16.0,2007.0,9.0,277.0,0.64,0.03,0.02,0.1,0.79,70.0,10.0,11.6,815.0,2.0
17.0,2012.0,0.0,448.0,0.0,0.0,0.03,0.0,0.03,65.2,34.2,104.8,1101.8,5.8
5.0,2001.0,0.0,139.0,0.94,0.62,0.1,0.07,1.73,69.4,10.2,16.4,749.6,2.2
7.0,2002.0,4.0,361.0,4.01,1.26,0.87,0.17,6.31,92.0,61.0,439.0,1020.0,1.0
17.0,2013.0,0.0,503.0,0.0,0.0,0.23,0.0,0.23,64.0,35.0,25.0,1054.0,7.0
15.0,1996.0,6.0,332.0,0.03,0.02,0.0,0.0,0.06,63.4,22.4,107.8,999.8,3.8
2.0,2011.0,3.0,21.0,0.22,0.0,0.0,0.01,0.23,65.8,22.8,9.0,484.0,1.0
16.0,2007.0,7.0,503.0,0.0,0.0,0.09,0.0,0.09,73.0,33.6,95.2,605.6,5.2
28.0,2009.0,6.0,491.0,0.52,0.14,0.0,0.06,0.72,75.0,47.0,30.0,1171.0,1.0
16.0,2002.0,6.0,53.0,0.76,0.59,0.0,0.2,1.55,71.0,37.0,36.0,1202.0,7.0
16.0,2004.0,0.0,85.0,0.14,0.11,0.0,0.04,0.28,90.0,34.0,35.0,303.0,7.0
26.0,2011.0,6.0,110.0,0.08,0.03,0.0,0.01,0.12,60.6,17.6,8.0,960.0,1.0
28.0,2009.0,6.0,491.0,0.14,0.01,0.0,0.01,0.15,54.0,8.0,5.0,717.0,1.0
16.0,2006.0,3.0,503.0,0.0,0.0,0.01,0.0,0.01,54.8,20.2,47.6,980.8,6.0
4.0,2010.0,1.0,21.0,0.25,0.0,0.0,0.02,0.27,58.2,8.2,9.0,181.0,1.0
29.0,2004.0,10.0,327.0,0.37,0.11,0.0,0.02,0.51,82.0,35.0,8.0,938.0,1.0
4.0,2007.0,0.0,127.0,0.1,0.0,0.0,0.01,0.11,64.0,15.2,1273.0,644.0,1.0
26.0,2011.0,6.0,570.0,0.02,0.0,0.0,0.0,0.02,73.4,21.2,484.8,1672.0,1.0
26.0,2010.0,3.0,526.0,0.15,0.0,0.0,0.01,0.16,70.8,20.2,73.2,1535.0,1.0
19.0,2005.0,5.0,235.0,0.17,0.24,0.0,0.14,0.56,75.0,39.0,21.0,145.0,1.0
13.0,2010.0,8.0,125.0,0.0,0.02,0.0,0.0,0.02,66.8,23.4,171.2,418.0,3.8
16.0,2003.0,6.0,327.0,0.05,0.04,0.0,0.01,0.1,66.0,20.0,9.4,942.0,7.0
5.0,2001.0,11.0,361.0,0.0,0.0,0.89,0.0,0.89,88.8,37.4,110.6,792.0,1.2
2.0,2011.0,8.0,361.0,0.48,0.27,0.13,0.06,0.94,81.0,65.0,231.0,1020.0,2.0
13.0,1996.0,9.0,325.0,3.22,1.69,0.0,0.2,5.12,75.4,18.4,232.6,794.8,3.0
4.0,2009.0,9.0,491.0,0.35,0.0,0.0,0.03,0.38,64.2,12.8,15.0,1172.8,1.0
13.0,1998.0,11.0,139.0,2.04,0.04,0.0,0.0,2.08,75.6,14.0,14.0,255.0,1.0
17.0,2009.0,2.0,349.0,0.37,0.19,0.11,0.1,0.77,57.0,26.0,58.0,1357.0,7.0
16.0,2006.0,10.0,139.0,3.63,0.24,0.01,0.61,4.49,84.0,29.0,39.0,449.0,1.0
28.0,2006.0,10.0,277.0,0.08,0.9,0.02,0.0,1.0,76.6,21.2,17.6,804.2,1.4
20.0,2012.0,2.0,6.0,0.02,0.04,0.0,0.01,0.07,71.8,13.2,37.0,278.8,6.2
20.0,2013.0,1.0,7.0,0.0,0.0,0.02,0.0,0.02,71.8,13.2,50.2,480.4,6.6
28.0,2008.0,8.0,528.0,1.56,0.6,0.02,0.23,2.42,82.0,66.0,176.0,1547.0,5.0
26.0,2010.0,10.0,349.0,0.13,0.0,0.0,0.01,0.14,64.8,24.8,35.4,1682.0,1.0
17.0,2013.0,10.0,139.0,0.16,0.14,0.0,0.07,0.37,74.0,28.0,26.0,453.0,1.0
15.0,1997.0,5.0,458.0,0.13,0.07,1.0,0.02,1.22,77.6,15.4,67.4,1189.6,3.0
17.0,2013.0,7.0,364.0,0.07,0.02,0.1,0.02,0.2,53.0,44.0,80.0,1029.0,7.0
19.0,2008.0,10.0,458.0,0.16,0.0,0.0,0.01,0.17,79.0,9.0,7.0,1247.0,1.0
19.0,2009.0,9.0,528.0,0.08,0.0,0.0,0.01,0.09,61.4,18.0,15.6,1539.0,1.0
17.0,2010.0,0.0,529.0,0.06,0.03,0.55,0.01,0.66,60.0,30.0,29.0,810.0,5.0
16.0,2005.0,7.0,6.0,0.07,0.06,0.0,0.02,0.14,69.0,38.0,17.0,912.0,7.0
18.0,2013.0,11.0,21.0,0.1,0.08,0.0,0.04,0.21,47.0,5.0,87.0,511.0,1.0
2.0,2011.0,9.0,6.0,0.5,0.07,0.0,0.05,0.61,56.0,6.0,7.0,321.0,1.0
4.0,2009.0,10.0,361.0,0.0,0.18,0.0,0.01,0.18,73.8,14.8,44.6,993.0,1.2
15.0,2000.0,3.0,44.0,0.0,0.0,0.1,0.01,0.11,63.4,22.4,146.0,530.2,2.6
26.0,2009.0,3.0,369.0,0.0,0.36,0.0,0.02,0.38,61.0,8.2,18.4,999.6,3.4
16.0,2004.0,1.0,323.0,0.03,0.03,0.0,0.01,0.07,65.0,27.0,39.0,691.0,5.0
2.0,2015.0,7.0,349.0,0.05,0.03,0.08,0.01,0.17,71.8,34.0,84.4,689.2,4.8
19.0,2013.0,7.0,349.0,0.0,0.0,0.24,0.0,0.24,70.4,17.6,52.4,546.4,7.0
4.0,2009.0,9.0,421.0,0.03,0.0,0.0,0.0,0.03,66.6,15.8,27.2,147.0,1.0
15.0,1997.0,8.0,249.0,0.05,0.04,0.0,0.01,0.1,72.6,23.2,266.0,746.0,3.6
26.0,2010.0,6.0,491.0,0.14,0.03,0.0,0.01,0.19,85.6,32.4,140.0,531.0,1.0
2.0,2012.0,4.0,361.0,3.66,3.14,2.47,0.63,9.9,78.0,70.0,424.0,1020.0,1.0
